ts	conn_count_uid_in	ssh_count_uid_in
2021-03-15 17:40:00	28750.0	9103.0
2021-03-15 17:50:00	19862.0	1552.0
2021-03-15 18:00:00	20131.0	1457.0
2021-03-15 18:10:00	23821.0	2341.0
2021-03-15 18:20:00	14172.0	712.0
2021-03-15 18:30:00	21757.0	1749.0
2021-03-15 18:40:00	15987.0	1003.0
2021-03-15 18:50:00	37519.0	2665.0
2021-03-15 19:00:00	30117.0	2092.0
2021-03-15 19:10:00	20032.0	1055.0
2021-03-15 19:20:00	24654.0	2275.0
2021-03-15 19:30:00	22660.0	2282.0
2021-03-15 19:40:00	30777.0	3241.0
2021-03-15 19:50:00	36110.0	4098.0
2021-03-15 20:00:00	33604.0	4373.0
2021-03-15 20:10:00	23138.0	2712.0
2021-03-15 20:20:00	16467.0	1257.0
2021-03-15 20:30:00	15904.0	998.0
2021-03-15 20:40:00	21075.0	1295.0
2021-03-15 20:50:00	27326.0	2714.0
2021-03-15 21:00:00	28895.0	2930.0
2021-03-15 21:10:00	23568.0	2509.0
2021-03-15 21:20:00	17493.0	1644.0
2021-03-15 21:30:00	15445.0	976.0
2021-03-15 21:40:00	15177.0	682.0
2021-03-15 21:50:00	15999.0	647.0
2021-03-15 22:00:00	14556.0	707.0
2021-03-15 22:10:00	15553.0	652.0
2021-03-15 22:20:00	15347.0	716.0
2021-03-15 22:30:00	18173.0	1427.0
2021-03-15 22:40:00	17492.0	1366.0
2021-03-15 22:50:00	19948.0	1323.0
2021-03-15 23:00:00	17610.0	1370.0
2021-03-15 23:10:00	14710.0	852.0
2021-03-15 23:20:00	14193.0	760.0
2021-03-15 23:30:00	14719.0	828.0
2021-03-15 23:40:00	15023.0	785.0
2021-03-15 23:50:00	16559.0	705.0
2021-03-16 00:00:00	16642.0	756.0
2021-03-16 00:10:00	18750.0	689.0
2021-03-16 00:20:00	15733.0	634.0
2021-03-16 00:30:00	15022.0	793.0
2021-03-16 00:40:00	14852.0	570.0
2021-03-16 00:50:00	24345.0	632.0
2021-03-16 01:00:00	17961.0	767.0
2021-03-16 01:10:00	17481.0	576.0
2021-03-16 01:20:00	14995.0	750.0
2021-03-16 01:30:00	14886.0	893.0
2021-03-16 01:40:00	14131.0	809.0
2021-03-16 01:50:00	16821.0	762.0
2021-03-16 02:00:00	15269.0	782.0
2021-03-16 02:10:00	15339.0	650.0
2021-03-16 02:20:00	13790.0	685.0
2021-03-16 02:30:00	14908.0	717.0
2021-03-16 02:40:00	14550.0	628.0
2021-03-16 02:50:00	15431.0	633.0
2021-03-16 03:00:00	15916.0	822.0
2021-03-16 03:10:00	17232.0	783.0
2021-03-16 03:20:00	33622.0	3563.0
2021-03-16 03:30:00	33026.0	4039.0
2021-03-16 03:40:00	36161.0	3768.0
2021-03-16 03:50:00	29147.0	3489.0
2021-03-16 04:00:00	18169.0	1485.0
2021-03-16 04:10:00	15191.0	675.0
2021-03-16 04:20:00	15278.0	631.0
2021-03-16 04:30:00	15412.0	742.0
2021-03-16 04:40:00	19912.0	1361.0
2021-03-16 04:50:00	31064.0	3218.0
2021-03-16 05:00:00	28762.0	2837.0
2021-03-16 05:10:00	23333.0	2094.0
2021-03-16 05:20:00	18795.0	983.0
2021-03-16 05:30:00	15131.0	645.0
2021-03-16 05:40:00	15082.0	575.0
2021-03-16 05:50:00	16131.0	604.0
2021-03-16 06:00:00	17719.0	831.0
2021-03-16 06:10:00	24934.0	2127.0
2021-03-16 06:20:00	30924.0	3109.0
2021-03-16 06:30:00	33051.0	3734.0
2021-03-16 06:40:00	27324.0	2493.0
2021-03-16 06:50:00	32369.0	2611.0
2021-03-16 07:00:00	21052.0	1414.0
2021-03-16 07:10:00	16912.0	782.0
2021-03-16 07:20:00	15546.0	723.0
2021-03-16 07:30:00	14801.0	676.0
2021-03-16 07:40:00	14643.0	708.0
2021-03-16 07:50:00	26511.0	2323.0
2021-03-16 08:00:00	26821.0	2629.0
2021-03-16 08:10:00	28626.0	2582.0
2021-03-16 08:20:00	23055.0	2117.0
2021-03-16 08:30:00	18073.0	956.0
2021-03-16 08:40:00	16122.0	615.0
2021-03-16 08:50:00	16257.0	667.0
2021-03-16 09:00:00	16744.0	686.0
2021-03-16 09:10:00	18915.0	1237.0
2021-03-16 09:20:00	20731.0	1263.0
2021-03-16 09:30:00	18893.0	1276.0
2021-03-16 09:40:00	19453.0	1192.0
2021-03-16 09:50:00	18715.0	1142.0
2021-03-16 10:00:00	16753.0	923.0
2021-03-16 10:10:00	17221.0	686.0
2021-03-16 10:20:00	18591.0	2442.0
2021-03-16 10:30:00	17378.0	622.0
2021-03-16 10:40:00	17772.0	503.0
2021-03-16 10:50:00	19197.0	644.0
2021-03-16 11:00:00	17032.0	679.0
2021-03-16 11:10:00	21140.0	1167.0
2021-03-16 11:20:00	32424.0	3981.0
2021-03-16 11:30:00	32403.0	4995.0
2021-03-16 11:40:00	30990.0	4694.0
2021-03-16 11:50:00	29881.0	3930.0
2021-03-16 12:00:00	22062.0	1868.0
2021-03-16 12:10:00	20290.0	1400.0
2021-03-16 12:20:00	27488.0	5677.0
2021-03-16 12:30:00	34335.0	10034.0
2021-03-16 12:40:00	22098.0	1750.0
2021-03-16 12:50:00	37065.0	1712.0
2021-03-16 13:00:00	23465.0	1166.0
2021-03-16 13:10:00	17342.0	1074.0
2021-03-16 13:20:00	18236.0	1174.0
2021-03-16 13:30:00	16804.0	1068.0
2021-03-16 13:40:00	17088.0	694.0
2021-03-16 13:50:00	26595.0	1698.0
2021-03-16 14:00:00	28944.0	2485.0
2021-03-16 14:10:00	24763.0	2260.0
2021-03-16 14:20:00	26010.0	2393.0
2021-03-16 14:30:00	20754.0	1796.0
2021-03-16 14:40:00	18023.0	802.0
2021-03-16 14:50:00	16813.0	752.0
2021-03-16 15:00:00	17241.0	651.0
2021-03-16 15:10:00	16163.0	649.0
2021-03-16 15:20:00	18855.0	905.0
2021-03-16 15:30:00	17012.0	804.0
2021-03-16 15:40:00	18362.0	1069.0
2021-03-16 15:50:00	17563.0	1192.0
2021-03-16 16:00:00	20395.0	1166.0
2021-03-16 16:10:00	20111.0	1594.0
2021-03-16 16:20:00	20455.0	1539.0
2021-03-16 16:30:00	20257.0	1697.0
2021-03-16 16:40:00	19798.0	1417.0
2021-03-16 16:50:00	18901.0	1321.0
2021-03-16 17:00:00	16191.0	801.0
2021-03-16 17:10:00	23271.0	1503.0
2021-03-16 17:20:00	18337.0	1036.0
2021-03-16 17:30:00	15254.0	646.0
2021-03-16 17:40:00	15623.0	575.0
2021-03-16 17:50:00	17005.0	715.0
2021-03-16 18:00:00	18716.0	639.0
2021-03-16 18:10:00	17000.0	654.0
2021-03-16 18:20:00	14630.0	620.0
2021-03-16 18:30:00	15359.0	729.0
2021-03-16 18:40:00	15820.0	677.0
2021-03-16 18:50:00	24092.0	571.0
2021-03-16 19:00:00	17907.0	723.0
2021-03-16 19:10:00	15372.0	592.0
2021-03-16 19:20:00	15413.0	504.0
2021-03-16 19:30:00	14771.0	467.0
2021-03-16 19:40:00	15485.0	583.0
2021-03-16 19:50:00	17347.0	475.0
2021-03-16 20:00:00	14754.0	539.0
2021-03-16 20:10:00	15495.0	508.0
2021-03-16 20:20:00	14691.0	486.0
2021-03-16 20:30:00	14657.0	561.0
2021-03-16 20:40:00	16769.0	656.0
2021-03-16 20:50:00	16473.0	638.0
2021-03-16 21:00:00	15835.0	713.0
2021-03-16 21:10:00	14903.0	815.0
2021-03-16 21:20:00	14462.0	651.0
2021-03-16 21:30:00	21779.0	1594.0
2021-03-16 21:40:00	24818.0	2473.0
2021-03-16 21:50:00	25402.0	2416.0
2021-03-16 22:00:00	14613.0	828.0
2021-03-16 22:10:00	13964.0	674.0
2021-03-16 22:20:00	14064.0	674.0
2021-03-16 22:30:00	14421.0	658.0
2021-03-16 22:40:00	14196.0	645.0
2021-03-16 22:50:00	16346.0	604.0
2021-03-16 23:00:00	15253.0	724.0
2021-03-16 23:10:00	15285.0	937.0
2021-03-16 23:20:00	14891.0	971.0
2021-03-16 23:30:00	14298.0	969.0
2021-03-16 23:40:00	14527.0	917.0
2021-03-16 23:50:00	16697.0	907.0
2021-03-17 00:00:00	16449.0	942.0
2021-03-17 00:10:00	15085.0	872.0
2021-03-17 00:20:00	13860.0	929.0
2021-03-17 00:30:00	14313.0	705.0
2021-03-17 00:40:00	14012.0	586.0
2021-03-17 00:50:00	22049.0	728.0
2021-03-17 01:00:00	16864.0	583.0
2021-03-17 01:10:00	14315.0	676.0
2021-03-17 01:20:00	16326.0	1294.0
2021-03-17 01:30:00	17215.0	2504.0
2021-03-17 01:40:00	16074.0	2421.0
2021-03-17 01:50:00	18042.0	2388.0
2021-03-17 02:00:00	16341.0	1656.0
2021-03-17 02:10:00	16880.0	791.0
2021-03-17 02:20:00	17487.0	901.0
2021-03-17 02:30:00	28102.0	2547.0
2021-03-17 02:40:00	39724.0	4573.0
2021-03-17 02:50:00	38674.0	4827.0
2021-03-17 03:00:00	32749.0	3764.0
2021-03-17 03:10:00	28035.0	3342.0
2021-03-17 03:20:00	27505.0	2893.0
2021-03-17 03:30:00	28353.0	2778.0
2021-03-17 03:40:00	33971.0	3793.0
2021-03-17 03:50:00	29288.0	3234.0
2021-03-17 04:00:00	26571.0	2542.0
2021-03-17 04:10:00	19974.0	1937.0
2021-03-17 04:20:00	18648.0	1317.0
2021-03-17 04:30:00	21294.0	1413.0
2021-03-17 04:40:00	17611.0	962.0
2021-03-17 04:50:00	17105.0	822.0
2021-03-17 05:00:00	18625.0	640.0
2021-03-17 05:10:00	17954.0	1518.0
2021-03-17 05:20:00	17750.0	1261.0
2021-03-17 05:30:00	26420.0	2027.0
2021-03-17 05:40:00	26947.0	2450.0
2021-03-17 05:50:00	27562.0	2353.0
2021-03-17 06:00:00	22468.0	1889.0
2021-03-17 06:10:00	18440.0	1320.0
2021-03-17 06:20:00	17361.0	910.0
2021-03-17 06:30:00	15777.0	725.0
2021-03-17 06:40:00	15103.0	681.0
2021-03-17 06:50:00	24674.0	608.0
2021-03-17 07:00:00	33349.0	10322.0
2021-03-17 07:10:00	21071.0	2659.0
2021-03-17 07:20:00	20933.0	1345.0
2021-03-17 07:30:00	26107.0	1807.0
2021-03-17 07:40:00	32398.0	3331.0
2021-03-17 07:50:00	28799.0	2581.0
2021-03-17 08:00:00	20487.0	1881.0
2021-03-17 08:10:00	18057.0	694.0
2021-03-17 08:20:00	16842.0	575.0
2021-03-17 08:30:00	16690.0	508.0
2021-03-17 08:40:00	17880.0	656.0
2021-03-17 08:50:00	18067.0	674.0
2021-03-17 09:00:00	16343.0	638.0
2021-03-17 09:10:00	17590.0	811.0
2021-03-17 09:20:00	16218.0	729.0
2021-03-17 09:30:00	16729.0	662.0
2021-03-17 09:40:00	17447.0	587.0
2021-03-17 09:50:00	16110.0	597.0
2021-03-17 10:00:00	19833.0	1074.0
2021-03-17 10:10:00	24205.0	1951.0
2021-03-17 10:20:00	16477.0	723.0
2021-03-17 10:30:00	16337.0	592.0
2021-03-17 10:40:00	16919.0	712.0
2021-03-17 10:50:00	20758.0	1822.0
2021-03-17 11:00:00	20933.0	2465.0
2021-03-17 11:10:00	20906.0	2224.0
2021-03-17 11:20:00	19569.0	2001.0
2021-03-17 11:30:00	29841.0	2957.0
2021-03-17 11:40:00	29977.0	2450.0
2021-03-17 11:50:00	34040.0	2739.0
2021-03-17 12:00:00	37298.0	3192.0
2021-03-17 12:10:00	27614.0	2312.0
2021-03-17 12:20:00	24813.0	2031.0
2021-03-17 12:30:00	20637.0	1762.0
2021-03-17 12:40:00	22754.0	1646.0
2021-03-17 12:50:00	28168.0	1034.0
2021-03-17 13:00:00	19817.0	690.0
2021-03-17 13:10:00	16501.0	609.0
2021-03-17 13:20:00	16550.0	553.0
2021-03-17 13:30:00	17956.0	587.0
2021-03-17 13:40:00	15547.0	533.0
2021-03-17 13:50:00	15796.0	373.0
2021-03-17 14:00:00	16764.0	481.0
2021-03-17 14:10:00	14496.0	361.0
2021-03-17 14:20:00	14575.0	389.0
2021-03-17 14:30:00	17054.0	521.0
2021-03-17 14:40:00	15826.0	678.0
2021-03-17 14:50:00	14019.0	396.0
2021-03-17 15:00:00	13709.0	416.0
2021-03-17 15:10:00	14494.0	434.0
2021-03-17 15:20:00	15154.0	581.0
2021-03-17 15:30:00	15781.0	766.0
2021-03-17 15:40:00	15193.0	782.0
2021-03-17 15:50:00	20239.0	1394.0
2021-03-17 16:00:00	28962.0	3041.0
2021-03-17 16:10:00	23375.0	1710.0
2021-03-17 16:20:00	16481.0	769.0
2021-03-17 16:30:00	15434.0	828.0
2021-03-17 16:40:00	15720.0	727.0
2021-03-17 16:50:00	17538.0	673.0
2021-03-17 17:00:00	16376.0	687.0
2021-03-17 17:10:00	15486.0	568.0
2021-03-17 17:20:00	15326.0	559.0
2021-03-17 17:30:00	17105.0	748.0
2021-03-17 17:40:00	26657.0	2344.0
2021-03-17 17:50:00	28884.0	2445.0
2021-03-17 18:00:00	23318.0	1787.0
2021-03-17 18:10:00	20599.0	1788.0
2021-03-17 18:20:00	15894.0	1177.0
2021-03-17 18:30:00	15227.0	812.0
2021-03-17 18:40:00	16193.0	737.0
2021-03-17 18:50:00	24213.0	855.0
2021-03-17 19:00:00	19856.0	674.0
2021-03-17 19:10:00	16275.0	660.0
2021-03-17 19:20:00	15257.0	901.0
2021-03-17 19:30:00	15749.0	783.0
2021-03-17 19:40:00	15526.0	686.0
2021-03-17 19:50:00	18154.0	824.0
2021-03-17 20:00:00	17025.0	734.0
2021-03-17 20:10:00	16696.0	755.0
2021-03-17 20:20:00	15308.0	852.0
2021-03-17 20:30:00	15529.0	814.0
2021-03-17 20:40:00	15139.0	766.0
2021-03-17 20:50:00	17653.0	999.0
2021-03-17 21:00:00	14909.0	853.0
2021-03-17 21:10:00	14899.0	836.0
2021-03-17 21:20:00	14735.0	845.0
2021-03-17 21:30:00	13917.0	849.0
2021-03-17 21:40:00	14332.0	794.0
2021-03-17 21:50:00	13324.0	760.0
2021-03-17 22:00:00	14664.0	753.0
2021-03-17 22:10:00	15196.0	797.0
2021-03-17 22:20:00	14523.0	888.0
2021-03-17 22:30:00	15287.0	714.0
2021-03-17 22:40:00	13988.0	702.0
2021-03-17 22:50:00	20170.0	775.0
2021-03-17 23:00:00	17667.0	1561.0
2021-03-17 23:10:00	15545.0	1554.0
2021-03-17 23:20:00	17706.0	811.0
2021-03-17 23:30:00	15415.0	602.0
2021-03-17 23:40:00	14815.0	585.0
2021-03-17 23:50:00	16430.0	775.0
2021-03-18 00:00:00	15339.0	615.0
2021-03-18 00:10:00	14867.0	572.0
2021-03-18 00:20:00	15327.0	744.0
2021-03-18 00:30:00	15591.0	610.0
2021-03-18 00:40:00	19327.0	786.0
2021-03-18 00:50:00	26156.0	763.0
2021-03-18 01:00:00	19713.0	666.0
2021-03-18 01:10:00	39043.0	10940.0
2021-03-18 01:20:00	22906.0	3350.0
2021-03-18 01:30:00	18566.0	715.0
2021-03-18 01:40:00	17704.0	716.0
2021-03-18 01:50:00	21485.0	730.0
2021-03-18 02:00:00	18816.0	665.0
2021-03-18 02:10:00	17908.0	654.0
2021-03-18 02:20:00	18622.0	712.0
2021-03-18 02:30:00	17830.0	647.0
2021-03-18 02:40:00	18337.0	617.0
2021-03-18 02:50:00	18018.0	754.0
2021-03-18 03:00:00	18464.0	515.0
2021-03-18 03:10:00	20664.0	502.0
2021-03-18 03:20:00	30394.0	2189.0
2021-03-18 03:30:00	31282.0	2641.0
2021-03-18 03:40:00	29389.0	2335.0
2021-03-18 03:50:00	24291.0	2052.0
2021-03-18 04:00:00	19133.0	854.0
2021-03-18 04:10:00	18301.0	607.0
2021-03-18 04:20:00	17910.0	772.0
2021-03-18 04:30:00	18633.0	618.0
2021-03-18 04:40:00	17462.0	606.0
2021-03-18 04:50:00	17881.0	672.0
2021-03-18 05:00:00	18788.0	670.0
2021-03-18 05:10:00	18756.0	572.0
2021-03-18 05:20:00	16969.0	696.0
2021-03-18 05:30:00	16870.0	643.0
2021-03-18 05:40:00	17100.0	540.0
2021-03-18 05:50:00	18986.0	616.0
2021-03-18 06:00:00	26271.0	1802.0
2021-03-18 06:10:00	28637.0	2468.0
2021-03-18 06:20:00	28974.0	2465.0
2021-03-18 06:30:00	26390.0	2212.0
2021-03-18 06:40:00	23450.0	1130.0
2021-03-18 06:50:00	25946.0	640.0
2021-03-18 07:00:00	20728.0	530.0
2021-03-18 07:10:00	17943.0	487.0
2021-03-18 07:20:00	17225.0	424.0
2021-03-18 07:30:00	17280.0	453.0
2021-03-18 07:40:00	17627.0	560.0
2021-03-18 07:50:00	18816.0	450.0
2021-03-18 08:00:00	18716.0	565.0
2021-03-18 08:10:00	17256.0	598.0
2021-03-18 08:20:00	17845.0	696.0
2021-03-18 08:30:00	17399.0	540.0
2021-03-18 08:40:00	19639.0	660.0
2021-03-18 08:50:00	19399.0	653.0
2021-03-18 09:00:00	19416.0	636.0
2021-03-18 09:10:00	19111.0	613.0
2021-03-18 09:20:00	18840.0	753.0
2021-03-18 09:30:00	20095.0	687.0
2021-03-18 09:40:00	18116.0	649.0
2021-03-18 09:50:00	18249.0	843.0
2021-03-18 10:00:00	16563.0	619.0
2021-03-18 10:10:00	18627.0	648.0
2021-03-18 10:20:00	18595.0	749.0
2021-03-18 10:30:00	19090.0	598.0
2021-03-18 10:40:00	19057.0	644.0
2021-03-18 10:50:00	20120.0	796.0
2021-03-18 11:00:00	19375.0	697.0
2021-03-18 11:10:00	21347.0	757.0
2021-03-18 11:20:00	19241.0	916.0
2021-03-18 11:30:00	19058.0	694.0
2021-03-18 11:40:00	17851.0	666.0
2021-03-18 11:50:00	21483.0	737.0
2021-03-18 12:00:00	19304.0	689.0
2021-03-18 12:10:00	17804.0	610.0
2021-03-18 12:20:00	18630.0	517.0
2021-03-18 12:30:00	17429.0	679.0
2021-03-18 12:40:00	17886.0	546.0
2021-03-18 12:50:00	25392.0	583.0
2021-03-18 13:00:00	25017.0	726.0
2021-03-18 13:10:00	18986.0	633.0
2021-03-18 13:20:00	17296.0	592.0
2021-03-18 13:30:00	17047.0	515.0
2021-03-18 13:40:00	17854.0	752.0
2021-03-18 13:50:00	21687.0	566.0
2021-03-18 14:00:00	41313.0	649.0
2021-03-18 14:10:00	40517.0	651.0
2021-03-18 14:20:00	19145.0	597.0
2021-03-18 14:30:00	18106.0	536.0
2021-03-18 14:40:00	17581.0	591.0
2021-03-18 14:50:00	18075.0	533.0
2021-03-18 15:00:00	18332.0	564.0
2021-03-18 15:10:00	18351.0	584.0
2021-03-18 15:20:00	17351.0	515.0
2021-03-18 15:30:00	15225.0	612.0
2021-03-18 15:40:00	16376.0	696.0
2021-03-18 15:50:00	14590.0	452.0
2021-03-18 16:00:00	14653.0	417.0
2021-03-18 16:10:00	16217.0	583.0
2021-03-18 16:20:00	15576.0	451.0
2021-03-18 16:30:00	15261.0	458.0
2021-03-18 16:40:00	15943.0	441.0
2021-03-18 16:50:00	17879.0	462.0
2021-03-18 17:00:00	16427.0	601.0
2021-03-18 17:10:00	15198.0	578.0
2021-03-18 17:20:00	17356.0	632.0
2021-03-18 17:30:00	14864.0	607.0
2021-03-18 17:40:00	15583.0	689.0
2021-03-18 17:50:00	17321.0	637.0
2021-03-18 18:00:00	21764.0	1322.0
2021-03-18 18:10:00	34560.0	3370.0
2021-03-18 18:20:00	28543.0	2387.0
2021-03-18 18:30:00	26416.0	2129.0
2021-03-18 18:40:00	27551.0	4578.0
2021-03-18 18:50:00	28701.0	5153.0
2021-03-18 19:00:00	21909.0	4514.0
2021-03-18 19:10:00	16897.0	2010.0
2021-03-18 19:20:00	15415.0	640.0
2021-03-18 19:30:00	14822.0	602.0
2021-03-18 19:40:00	16016.0	672.0
2021-03-18 19:50:00	16349.0	675.0
2021-03-18 20:00:00	21593.0	5858.0
2021-03-18 20:10:00	20684.0	4670.0
2021-03-18 20:20:00	15130.0	743.0
2021-03-18 20:30:00	16375.0	692.0
2021-03-18 20:40:00	17603.0	691.0
2021-03-18 20:50:00	15177.0	700.0
2021-03-18 21:00:00	15758.0	777.0
2021-03-18 21:10:00	15248.0	711.0
2021-03-18 21:20:00	16352.0	741.0
2021-03-18 21:30:00	21566.0	620.0
2021-03-18 21:40:00	15838.0	628.0
2021-03-18 21:50:00	15313.0	558.0
2021-03-18 22:00:00	15543.0	617.0
2021-03-18 22:10:00	14731.0	617.0
2021-03-18 22:20:00	18775.0	569.0
2021-03-18 22:30:00	15748.0	775.0
2021-03-18 22:40:00	15187.0	800.0
2021-03-18 22:50:00	16950.0	774.0
2021-03-18 23:00:00	16064.0	856.0
2021-03-18 23:10:00	24068.0	847.0
2021-03-18 23:20:00	16082.0	732.0
2021-03-18 23:30:00	17582.0	855.0
2021-03-18 23:40:00	15765.0	890.0
2021-03-18 23:50:00	18092.0	744.0
2021-03-19 00:00:00	18713.0	869.0
2021-03-19 00:10:00	16979.0	794.0
2021-03-19 00:20:00	17390.0	818.0
2021-03-19 00:30:00	15375.0	610.0
2021-03-19 00:40:00	17406.0	763.0
2021-03-19 00:50:00	27950.0	626.0
2021-03-19 01:00:00	22585.0	722.0
2021-03-19 01:10:00	17828.0	829.0
2021-03-19 01:20:00	16501.0	616.0
2021-03-19 01:30:00	17821.0	574.0
2021-03-19 01:40:00	18820.0	599.0
2021-03-19 01:50:00	17747.0	510.0
2021-03-19 02:00:00	16148.0	489.0
2021-03-19 02:10:00	15725.0	570.0
2021-03-19 02:20:00	19123.0	696.0
2021-03-19 02:30:00	25718.0	2118.0
2021-03-19 02:40:00	25697.0	2204.0
2021-03-19 02:50:00	26844.0	2231.0
2021-03-19 03:00:00	27462.0	2140.0
2021-03-19 03:10:00	23324.0	1004.0
2021-03-19 03:20:00	17857.0	725.0
2021-03-19 03:30:00	15641.0	616.0
2021-03-19 03:40:00	18409.0	733.0
2021-03-19 03:50:00	17643.0	621.0
2021-03-19 04:00:00	16594.0	687.0
2021-03-19 04:10:00	20509.0	776.0
2021-03-19 04:20:00	24216.0	1280.0
2021-03-19 04:30:00	33123.0	3293.0
2021-03-19 04:40:00	37606.0	4111.0
2021-03-19 04:50:00	38986.0	3928.0
2021-03-19 05:00:00	28836.0	2909.0
2021-03-19 05:10:00	19954.0	1555.0
2021-03-19 05:20:00	16375.0	771.0
2021-03-19 05:30:00	17930.0	696.0
2021-03-19 05:40:00	16138.0	525.0
2021-03-19 05:50:00	18112.0	562.0
2021-03-19 06:00:00	18397.0	601.0
2021-03-19 06:10:00	17509.0	464.0
2021-03-19 06:20:00	16742.0	532.0
2021-03-19 06:30:00	17893.0	518.0
2021-03-19 06:40:00	18035.0	627.0
2021-03-19 06:50:00	25819.0	522.0
2021-03-19 07:00:00	21428.0	633.0
2021-03-19 07:10:00	16573.0	573.0
2021-03-19 07:20:00	18191.0	457.0
2021-03-19 07:30:00	17836.0	630.0
2021-03-19 07:40:00	17555.0	596.0
2021-03-19 07:50:00	20153.0	659.0
2021-03-19 08:00:00	18738.0	630.0
2021-03-19 08:10:00	21581.0	971.0
2021-03-19 08:20:00	21181.0	981.0
2021-03-19 08:30:00	20428.0	849.0
2021-03-19 08:40:00	30936.0	2264.0
2021-03-19 08:50:00	30302.0	2578.0
2021-03-19 09:00:00	30915.0	2595.0
2021-03-19 09:10:00	32005.0	2354.0
2021-03-19 09:20:00	26460.0	1861.0
2021-03-19 09:30:00	31825.0	2097.0
2021-03-19 09:40:00	27692.0	2203.0
2021-03-19 09:50:00	29381.0	2120.0
2021-03-19 10:00:00	23686.0	1849.0
2021-03-19 10:10:00	21664.0	994.0
2021-03-19 10:20:00	18311.0	760.0
2021-03-19 10:30:00	19437.0	606.0
2021-03-19 10:40:00	20060.0	672.0
2021-03-19 10:50:00	21692.0	541.0
2021-03-19 11:00:00	20052.0	656.0
2021-03-19 11:10:00	19778.0	587.0
2021-03-19 11:20:00	18675.0	562.0
2021-03-19 11:30:00	18832.0	540.0
2021-03-19 11:40:00	18197.0	590.0
2021-03-19 11:50:00	18919.0	568.0
2021-03-19 12:00:00	19079.0	580.0
2021-03-19 12:10:00	18410.0	732.0
2021-03-19 12:20:00	18623.0	542.0
2021-03-19 12:30:00	18419.0	644.0
2021-03-19 12:40:00	18810.0	618.0
2021-03-19 12:50:00	26196.0	525.0
2021-03-19 13:00:00	20969.0	516.0
2021-03-19 13:10:00	19582.0	542.0
2021-03-19 13:20:00	17840.0	654.0
