ts	conn_count_uid_in	ssh_count_uid_in
1615952400000	33971.0	3793.0
1615953000000	29288.0	3234.0
1615953600000	26571.0	2542.0
1615954200000	19974.0	1937.0
1615954800000	18648.0	1317.0
1615955400000	21294.0	1413.0
1615956000000	17611.0	962.0
1615956600000	17105.0	822.0
1615957200000	18625.0	640.0
1615957800000	17954.0	1518.0
1615958400000	17750.0	1261.0
1615959000000	26420.0	2027.0
1615959600000	26947.0	2450.0
1615960200000	27562.0	2353.0
1615960800000	22468.0	1889.0
1615961400000	18440.0	1320.0
1615962000000	17361.0	910.0
1615962600000	15777.0	725.0
1615963200000	15103.0	681.0
1615963800000	24674.0	608.0
1615964400000	33349.0	10322.0
1615965000000	21071.0	2659.0
1615965600000	20933.0	1345.0
1615966200000	26107.0	1807.0
1615966800000	32398.0	3331.0
1615967400000	28799.0	2581.0
1615968000000	20487.0	1881.0
1615968600000	18057.0	694.0
1615969200000	16842.0	575.0
1615969800000	16690.0	508.0
1615970400000	17880.0	656.0
1615971000000	18067.0	674.0
1615971600000	16343.0	638.0
1615972200000	17590.0	811.0
1615972800000	16218.0	729.0
1615973400000	16729.0	662.0
1615974000000	17447.0	587.0
1615974600000	16110.0	597.0
1615975200000	19833.0	1074.0
1615975800000	24205.0	1951.0
1615976400000	16477.0	723.0
1615977000000	16337.0	592.0
1615977600000	16919.0	712.0
1615978200000	20758.0	1822.0
1615978800000	20933.0	2465.0
1615979400000	20906.0	2224.0
1615980000000	19569.0	2001.0
1615980600000	29841.0	2957.0
1615981200000	29977.0	2450.0
1615981800000	34040.0	2739.0
1615982400000	37298.0	3192.0
1615983000000	27614.0	2312.0
1615983600000	24813.0	2031.0
1615984200000	20637.0	1762.0
1615984800000	22754.0	1646.0
1615985400000	28168.0	1034.0
1615986000000	19817.0	690.0
1615986600000	16501.0	609.0
1615987200000	16550.0	553.0
1615987800000	17956.0	587.0
1615988400000	15547.0	533.0
1615989000000	15796.0	373.0
1615989600000	16764.0	481.0
1615990200000	14496.0	361.0
1615990800000	14575.0	389.0
1615991400000	17054.0	521.0
1615992000000	15826.0	678.0
1615992600000	14019.0	396.0
1615993200000	13709.0	416.0
1615993800000	14494.0	434.0
1615994400000	15154.0	581.0
1615995000000	15781.0	766.0
1615995600000	15193.0	782.0
1615996200000	20239.0	1394.0
1615996800000	28962.0	3041.0
1615997400000	23375.0	1710.0
1615998000000	16481.0	769.0
1615998600000	15434.0	828.0
1615999200000	15720.0	727.0
1615999800000	17538.0	673.0
1616000400000	16376.0	687.0
1616001000000	15486.0	568.0
1616001600000	15326.0	559.0
1616002200000	17105.0	748.0
1616002800000	26657.0	2344.0
1616003400000	28884.0	2445.0
1616004000000	23318.0	1787.0
1616004600000	20599.0	1788.0
1616005200000	15894.0	1177.0
